,Amount_Requested,Interest_Rate,Loan_Length,Debt_To_Income_Ratio,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length,FICO_avg,Loan_Purpose,State,Home_Ownership
1945,6075.0,17.27,36.0,20.25,2666.67,15.0,7515.0,2.0,1.0,662.0,debt_consolidation,NY,OWN
1946,13800.0,17.49,60.0,1.68,4166.67,3.0,2766.0,0.0,8.0,712.0,medical,NY,RENT
1947,10000.0,18.64,60.0,12.19,6800.0,24.0,8311.0,1.0,4.0,702.0,debt_consolidation,CA,RENT
1948,8000.0,10.99,36.0,13.4,7000.0,3.0,175087.0,1.0,10.0,737.0,credit_card,FL,MORTGAGE
1949,15000.0,17.27,36.0,33.3,3000.0,20.0,15092.0,0.0,10.0,672.0,debt_consolidation,WY,RENT
1950,4800.0,6.62,36.0,10.42,7291.67,14.0,0.0,0.0,1.0,817.0,car,TX,MORTGAGE
1951,24250.0,12.23,60.0,23.79,5833.33,6.0,31061.0,2.0,10.0,732.0,credit_card,OH,MORTGAGE
1952,7000.0,6.91,36.0,21.23,3000.0,12.0,10784.0,1.0,5.0,717.0,vacation,CA,RENT
1953,10500.0,12.12,36.0,5.42,5000.0,4.0,502.0,0.0,2.0,702.0,major_purchase,NY,RENT
1954,25000.0,21.49,60.0,23.79,5666.67,8.0,27699.0,1.0,8.0,692.0,debt_consolidation,NV,MORTGAGE
1955,21000.0,14.33,60.0,6.16,8333.33,10.0,22196.0,0.0,10.0,717.0,debt_consolidation,OH,MORTGAGE
1956,14400.0,14.26,36.0,24.41,5833.33,9.0,25515.0,5.0,8.0,687.0,debt_consolidation,PA,MORTGAGE
1957,9600.0,10.74,36.0,8.62,3458.33,4.0,8915.0,0.0,10.0,722.0,debt_consolidation,MA,RENT
1958,12000.0,8.88,60.0,19.38,4000.0,7.0,143151.0,0.0,4.0,797.0,credit_card,MT,MORTGAGE
1959,10000.0,11.86,36.0,11.15,13333.0,12.0,36672.0,2.0,1.0,707.0,major_purchase,GA,OWN
1960,4000.0,14.65,36.0,22.38,4000.0,10.0,18833.0,2.0,1.0,667.0,moving,CA,RENT
1961,20000.0,21.49,36.0,19.1,6000.0,7.0,21202.0,2.0,10.0,667.0,debt_consolidation,FL,RENT
1962,31300.0,22.95,60.0,34.06,5833.33,11.0,25344.0,0.0,5.0,667.0,debt_consolidation,MD,OWN
1963,6900.0,7.9,36.0,14.18,2750.0,14.0,4087.0,0.0,6.0,712.0,home_improvement,MI,OWN
1964,30000.0,17.88,60.0,24.36,5632.33,10.0,24217.0,0.0,5.0,692.0,wedding,NY,RENT
1965,2000.0,12.42,36.0,1.99,2518.75,5.0,985.0,0.0,7.0,677.0,wedding,NY,RENT
1966,12000.0,7.9,36.0,13.18,5833.33,8.0,9866.0,0.0,4.0,727.0,credit_card,NJ,OWN
1967,3300.0,10.37,36.0,5.47,3125.0,8.0,2623.0,0.0,7.0,692.0,small_business,AL,RENT
1968,25000.0,14.33,36.0,14.92,10000.0,16.0,46708.0,0.0,10.0,697.0,credit_card,CA,MORTGAGE
1969,6000.0,10.38,36.0,6.61,2300.0,5.0,4006.0,1.0,2.0,722.0,debt_consolidation,GA,RENT
1970,3250.0,21.0,36.0,31.84,2858.33,5.0,17662.0,0.0,6.0,692.0,small_business,OR,RENT
1971,16500.0,12.23,60.0,6.41,5833.33,8.0,30455.0,2.0,1.0,717.0,home_improvement,MA,MORTGAGE
1972,31000.0,21.0,60.0,11.48,5833.33,12.0,27120.0,0.0,1.0,707.0,debt_consolidation,NY,RENT
1973,4000.0,14.33,36.0,2.95,2916.67,2.0,2476.0,0.0,10.0,752.0,debt_consolidation,KS,MORTGAGE
1974,6000.0,17.49,36.0,1.58,4416.67,3.0,2426.0,2.0,8.0,667.0,moving,MD,RENT
1975,7500.0,6.62,36.0,13.13,9583.33,20.0,22464.0,0.0,4.0,712.0,debt_consolidation,PA,MORTGAGE
1976,12000.0,8.49,36.0,8.36,4500.0,12.0,8422.0,0.0,10.0,747.0,debt_consolidation,CA,RENT
1977,20000.0,18.49,36.0,21.8,6666.67,20.0,22990.0,6.0,10.0,687.0,debt_consolidation,CA,RENT
1978,24000.0,22.47,60.0,30.97,10104.17,14.0,37686.0,0.0,10.0,677.0,debt_consolidation,VA,MORTGAGE
1979,7500.0,19.99,36.0,19.06,3348.0,8.0,5322.0,0.0,10.0,662.0,debt_consolidation,CA,RENT
1980,6250.0,17.54,36.0,19.85,2916.67,17.0,17659.0,9.0,1.0,657.0,debt_consolidation,IN,RENT
1981,5000.0,6.92,36.0,10.59,7083.33,9.0,0.0,3.0,1.0,757.0,home_improvement,TX,MORTGAGE
1982,10000.0,10.74,36.0,22.74,5416.67,4.0,20143.0,1.0,10.0,712.0,small_business,NY,MORTGAGE
1983,12000.0,6.91,36.0,17.92,5200.0,16.0,8182.0,0.0,1.0,712.0,debt_consolidation,WA,RENT
1984,7000.0,9.32,36.0,8.34,5000.0,6.0,3337.0,1.0,1.0,747.0,debt_consolidation,CA,RENT
1985,4000.0,7.49,36.0,0.52,5416.67,4.0,929.0,0.0,1.0,757.0,car,CA,RENT
1986,7800.0,13.11,36.0,15.56,5000.0,8.0,12889.0,0.0,5.0,682.0,credit_card,FL,MORTGAGE
1987,15000.0,15.27,36.0,15.58,6666.67,11.0,23226.0,1.0,2.0,682.0,debt_consolidation,WV,RENT
1988,14125.0,18.49,36.0,8.1,3000.0,6.0,8992.0,1.0,10.0,672.0,debt_consolidation,NY,RENT
1989,8000.0,5.42,36.0,4.47,3936.0,7.0,5235.0,0.0,10.0,782.0,credit_card,CA,OWN
1990,4325.0,7.49,36.0,5.47,3691.67,9.0,5074.0,0.0,10.0,717.0,credit_card,FL,MORTGAGE
1991,15000.0,13.49,36.0,9.73,3000.0,9.0,7005.0,1.0,4.0,707.0,car,VA,RENT
1992,12000.0,10.16,36.0,28.01,2916.67,8.0,6913.0,0.0,3.0,712.0,debt_consolidation,NY,RENT
1993,6575.0,8.9,36.0,4.39,7500.0,5.0,6670.0,0.0,8.0,712.0,debt_consolidation,FL,MORTGAGE
1994,9000.0,10.16,36.0,13.76,5166.67,10.0,6490.0,0.0,10.0,712.0,debt_consolidation,CA,RENT
1995,4500.0,8.88,36.0,7.07,5250.0,10.0,9356.0,2.0,9.0,712.0,credit_card,OR,MORTGAGE
1996,20000.0,10.25,36.0,13.38,10000.0,14.0,25668.0,1.0,8.0,752.0,credit_card,FL,MORTGAGE
1997,1950.0,13.11,36.0,15.08,2600.0,6.0,4100.0,1.0,3.0,682.0,other,CA,RENT
1998,35000.0,16.29,36.0,17.17,39583.33,14.0,55965.0,2.0,10.0,707.0,debt_consolidation,NY,MORTGAGE
1999,8000.0,14.09,36.0,16.22,4166.67,12.0,16838.0,0.0,5.0,677.0,credit_card,OK,RENT
2000,15000.0,10.59,36.0,7.55,8750.0,6.0,6056.0,1.0,9.0,742.0,medical,CA,RENT
2001,5650.0,7.66,36.0,16.49,5100.0,6.0,9863.0,0.0,1.0,702.0,debt_consolidation,GA,MORTGAGE
2002,6800.0,15.8,36.0,15.43,2708.33,5.0,2964.0,0.0,1.0,682.0,debt_consolidation,NC,RENT
2003,3000.0,19.05,36.0,28.74,7116.25,7.0,7416.0,0.0,10.0,662.0,other,CA,MORTGAGE
2004,5675.0,11.14,36.0,29.4,2333.33,6.0,9687.0,1.0,5.0,707.0,debt_consolidation,CA,RENT
2005,12000.0,17.93,60.0,0.72,6500.0,4.0,1549.0,1.0,10.0,672.0,debt_consolidation,KY,MORTGAGE
2006,11100.0,15.31,36.0,12.03,2666.67,12.0,8990.0,0.0,10.0,682.0,debt_consolidation,WA,MORTGAGE
2007,16000.0,19.05,60.0,17.82,6666.67,16.0,11232.0,2.0,5.0,692.0,debt_consolidation,NY,RENT
2008,4800.0,10.59,36.0,20.21,2666.67,5.0,3831.0,1.0,6.0,712.0,debt_consolidation,IL,RENT
2009,6200.0,15.31,36.0,20.52,1940.0,5.0,16850.0,0.0,5.0,667.0,credit_card,CA,RENT
2010,6000.0,10.16,36.0,15.88,5166.67,13.0,8862.0,3.0,7.0,712.0,credit_card,CA,OWN
2011,2250.0,10.36,36.0,17.97,5833.33,12.0,14637.0,0.0,2.0,682.0,car,GA,OWN
2012,24000.0,13.61,60.0,10.77,7750.0,11.0,2594.0,2.0,5.0,717.0,debt_consolidation,OH,MORTGAGE
2013,10000.0,12.12,36.0,5.84,4333.33,6.0,4665.0,0.0,1.0,697.0,debt_consolidation,PA,RENT
2014,10000.0,14.09,36.0,17.15,10416.67,12.0,12492.0,4.0,10.0,672.0,debt_consolidation,AZ,MORTGAGE
2015,12000.0,13.11,36.0,6.1,4833.33,9.0,12025.0,0.0,9.0,667.0,credit_card,IL,MORTGAGE
2016,12000.0,13.11,36.0,18.32,3916.67,14.0,12134.0,0.0,8.0,692.0,debt_consolidation,NC,RENT
2017,20800.0,12.21,36.0,16.94,5833.33,11.0,14337.0,0.0,10.0,752.0,credit_card,TX,MORTGAGE
2018,8000.0,12.69,36.0,17.1,7083.0,11.0,9345.0,3.0,4.0,697.0,debt_consolidation,SC,MORTGAGE
2019,10000.0,10.16,36.0,11.98,4166.67,9.0,10979.0,0.0,4.0,707.0,debt_consolidation,CA,RENT
2020,6000.0,14.27,36.0,7.64,5184.75,8.0,14422.0,0.0,2.0,677.0,debt_consolidation,IL,MORTGAGE
2021,4500.0,12.12,36.0,14.32,1250.0,8.0,6265.0,0.0,5.0,677.0,debt_consolidation,AZ,RENT
2022,3600.0,7.49,36.0,15.72,2500.0,8.0,650.0,0.0,1.0,742.0,medical,TX,RENT
2023,11200.0,15.8,36.0,12.15,2666.67,9.0,5666.0,1.0,10.0,677.0,debt_consolidation,FL,RENT
2024,4000.0,11.49,36.0,13.98,4700.0,7.0,19310.0,3.0,5.0,697.0,other,VA,MORTGAGE
2025,6000.0,13.49,60.0,14.34,3458.0,6.0,2072.0,0.0,10.0,692.0,debt_consolidation,KY,RENT
2026,17000.0,13.11,36.0,15.33,10666.67,18.0,26539.0,1.0,10.0,722.0,debt_consolidation,CO,MORTGAGE
2027,8000.0,13.11,36.0,6.74,4583.33,13.0,9085.0,1.0,10.0,667.0,debt_consolidation,UT,MORTGAGE
2028,2800.0,7.4,36.0,7.96,4158.0,12.0,562.0,0.0,8.0,807.0,educational,MD,MORTGAGE
2029,12375.0,6.03,36.0,19.24,6750.0,11.0,8135.0,0.0,1.0,792.0,debt_consolidation,PA,MORTGAGE
2030,18825.0,17.27,60.0,33.15,3583.33,12.0,13426.0,0.0,8.0,692.0,credit_card,MI,MORTGAGE
2031,9600.0,11.14,36.0,23.62,4389.92,10.0,2195.0,1.0,8.0,717.0,debt_consolidation,CO,MORTGAGE
2032,14400.0,13.11,36.0,10.75,5000.0,13.0,19772.0,0.0,8.0,682.0,credit_card,CA,RENT
2033,6000.0,17.56,60.0,14.88,4416.67,9.0,28349.0,3.0,10.0,662.0,vacation,NJ,OWN
2034,9000.0,6.03,36.0,9.29,14166.67,13.0,40909.0,0.0,4.0,772.0,major_purchase,NY,MORTGAGE
2035,20000.0,11.86,60.0,15.94,4166.67,11.0,3202.0,0.0,3.0,737.0,wedding,NJ,RENT
2036,15000.0,13.06,36.0,22.69,3750.0,12.0,21016.0,0.0,10.0,687.0,house,FL,MORTGAGE
2037,20000.0,11.14,60.0,23.27,9166.67,24.0,53494.0,2.0,10.0,737.0,debt_consolidation,WA,MORTGAGE
2038,13750.0,19.69,60.0,22.01,2916.67,7.0,4690.0,2.0,2.0,667.0,medical,FL,MORTGAGE
2039,6000.0,17.19,60.0,17.8,13625.0,10.0,26688.0,4.0,10.0,677.0,home_improvement,VA,MORTGAGE
2040,20000.0,7.9,36.0,10.32,10400.0,14.0,15626.0,0.0,2.0,737.0,debt_consolidation,AR,MORTGAGE
2041,12800.0,11.49,60.0,20.04,3333.33,13.0,24723.0,0.0,5.0,722.0,home_improvement,NC,MORTGAGE
2042,6000.0,6.03,36.0,7.77,3666.67,19.0,6275.0,1.0,4.0,782.0,debt_consolidation,NY,MORTGAGE
2043,12000.0,7.51,36.0,13.3,7166.67,16.0,13715.0,1.0,4.0,737.0,debt_consolidation,CA,RENT
2044,12500.0,13.11,36.0,27.76,3416.67,12.0,14174.0,0.0,6.0,692.0,credit_card,PA,RENT
2045,5000.0,17.58,36.0,5.33,1800.0,2.0,1749.0,0.0,1.0,667.0,other,AZ,RENT
2046,4950.0,14.33,36.0,8.95,2916.67,11.0,7931.0,2.0,6.0,677.0,debt_consolidation,FL,OWN
2047,30000.0,13.11,60.0,16.32,20416.67,6.0,0.0,0.0,2.0,757.0,other,CA,RENT
2048,10000.0,12.12,36.0,13.81,6083.33,13.0,19263.0,1.0,8.0,672.0,debt_consolidation,IL,MORTGAGE
2049,6000.0,14.65,36.0,11.89,14333.33,11.0,31640.0,1.0,10.0,672.0,debt_consolidation,TX,MORTGAGE
2050,24000.0,7.9,36.0,20.87,10166.67,15.0,29523.0,1.0,2.0,752.0,debt_consolidation,TX,MORTGAGE
2051,14000.0,10.0,60.0,10.4,11333.33,6.0,27477.0,0.0,4.0,747.0,debt_consolidation,NJ,MORTGAGE
2052,6000.0,7.49,36.0,19.33,2100.0,8.0,2376.0,0.0,2.0,717.0,credit_card,IL,RENT
2053,22400.0,13.11,36.0,16.08,7375.0,8.0,9673.0,0.0,10.0,692.0,debt_consolidation,PA,RENT
2054,8000.0,7.9,36.0,0.0,7300.0,2.0,0.0,0.0,10.0,797.0,vacation,NY,RENT
2055,24575.0,20.49,36.0,19.28,5166.67,8.0,23157.0,0.0,10.0,667.0,credit_card,CO,MORTGAGE
2056,8000.0,14.83,60.0,6.29,4833.33,8.0,9676.0,4.0,6.0,677.0,credit_card,NJ,MORTGAGE
2057,10000.0,14.33,36.0,12.69,7916.67,11.0,8271.0,3.0,6.0,672.0,debt_consolidation,FL,MORTGAGE
2058,29000.0,10.65,60.0,3.9,15000.0,12.0,55964.0,0.0,10.0,747.0,debt_consolidation,NH,MORTGAGE
2059,5400.0,6.03,36.0,4.16,2333.33,9.0,4224.0,0.0,6.0,807.0,credit_card,SD,OWN
2060,12375.0,6.62,36.0,31.0,3500.0,16.0,14037.0,0.0,2.0,737.0,debt_consolidation,PA,MORTGAGE
2061,30000.0,16.29,60.0,21.2,6666.67,14.0,32854.0,2.0,10.0,722.0,debt_consolidation,GA,MORTGAGE
2062,5000.0,6.03,36.0,2.92,3033.0,7.0,3663.0,0.0,8.0,772.0,major_purchase,NY,RENT
2063,6200.0,18.64,60.0,10.61,4250.0,9.0,5936.0,3.0,9.0,672.0,credit_card,WA,MORTGAGE
2064,7000.0,7.49,36.0,7.26,6280.0,14.0,353.0,0.0,4.0,752.0,major_purchase,PA,OWN
2065,29175.0,21.0,60.0,8.83,12500.0,9.0,15308.0,2.0,4.0,697.0,credit_card,MA,RENT
2066,35000.0,17.49,60.0,6.01,16133.33,11.0,32222.0,0.0,2.0,727.0,debt_consolidation,NY,MORTGAGE
2067,6000.0,16.89,60.0,9.04,2400.0,7.0,7261.0,2.0,2.0,682.0,debt_consolidation,NY,RENT
2068,35000.0,12.42,60.0,12.79,12083.33,15.0,18385.0,0.0,1.0,732.0,debt_consolidation,OK,MORTGAGE
2069,16400.0,13.79,36.0,17.43,6074.17,14.0,23831.0,2.0,1.0,682.0,small_business,VA,MORTGAGE
2070,8450.0,13.49,60.0,12.73,1375.0,2.0,0.0,1.0,2.0,777.0,major_purchase,TX,MORTGAGE
2071,18000.0,17.99,36.0,20.18,6916.67,15.0,23786.0,0.0,10.0,667.0,debt_consolidation,WA,RENT
2072,12375.0,13.49,36.0,24.95,4416.67,7.0,32725.0,0.0,9.0,677.0,debt_consolidation,AZ,MORTGAGE
2073,10000.0,5.42,36.0,1.69,8000.0,6.0,8974.0,0.0,3.0,797.0,home_improvement,CA,MORTGAGE
2074,2000.0,14.09,36.0,28.46,3513.33,18.0,23635.0,3.0,10.0,682.0,debt_consolidation,MI,MORTGAGE
2075,12000.0,21.98,60.0,12.94,2866.5,5.0,9626.0,1.0,10.0,667.0,debt_consolidation,OH,MORTGAGE
2076,5000.0,7.62,36.0,16.32,3750.0,6.0,1703.0,3.0,8.0,742.0,other,MA,RENT
2077,12000.0,6.03,36.0,2.55,3416.67,6.0,3732.0,0.0,10.0,787.0,major_purchase,MO,MORTGAGE
2078,6000.0,13.99,36.0,12.98,10000.0,9.0,8230.0,0.0,5.0,667.0,home_improvement,WY,MORTGAGE
2079,13000.0,9.99,60.0,8.77,10500.0,8.0,6810.0,0.0,10.0,802.0,home_improvement,OH,MORTGAGE
2080,4750.0,17.27,36.0,18.33,3583.33,11.0,2964.0,2.0,5.0,757.0,other,FL,MORTGAGE
2081,10000.0,18.49,36.0,13.37,11250.0,13.0,16740.0,2.0,10.0,667.0,small_business,OR,MORTGAGE
2082,1000.0,15.31,36.0,24.65,3176.0,6.0,10982.0,2.0,5.0,677.0,moving,NV,OWN
2083,9600.0,16.29,36.0,26.5,5166.67,14.0,5639.0,0.0,3.0,672.0,debt_consolidation,TX,RENT
2084,3625.0,14.09,36.0,11.32,3895.0,9.0,12251.0,0.0,10.0,667.0,debt_consolidation,FL,MORTGAGE
2085,10000.0,13.11,36.0,8.11,3500.0,11.0,11401.0,1.0,10.0,687.0,debt_consolidation,CO,OWN
2086,19425.0,12.42,60.0,18.45,3225.23,10.0,6782.0,1.0,2.0,747.0,debt_consolidation,CA,MORTGAGE
2087,8400.0,13.67,36.0,17.0,4583.33,14.0,20318.0,2.0,5.0,697.0,credit_card,TX,RENT
2088,10000.0,13.99,36.0,18.14,4166.67,9.0,10545.0,1.0,3.0,682.0,debt_consolidation,CA,RENT
2089,6000.0,13.23,36.0,22.47,9367.0,13.0,33815.0,0.0,1.0,687.0,debt_consolidation,FL,MORTGAGE
2090,10000.0,14.33,36.0,25.01,4666.67,9.0,19479.0,0.0,10.0,672.0,debt_consolidation,NV,RENT
2091,6000.0,12.12,36.0,16.39,1312.08,7.0,12475.0,0.0,1.0,677.0,debt_consolidation,NM,RENT
2092,16000.0,15.31,60.0,15.74,11250.0,10.0,15550.0,0.0,2.0,677.0,major_purchase,NY,RENT
2093,22000.0,17.27,36.0,18.02,8666.67,12.0,9317.0,2.0,10.0,662.0,credit_card,CA,MORTGAGE
2094,25000.0,21.27,36.0,8.33,12500.0,3.0,26057.0,0.0,10.0,672.0,credit_card,CA,MORTGAGE
2095,13200.0,19.72,36.0,9.07,5083.33,5.0,10771.0,0.0,10.0,667.0,credit_card,CA,MORTGAGE
2096,24000.0,9.99,60.0,8.08,8083.33,9.0,13559.0,0.0,10.0,767.0,debt_consolidation,AL,MORTGAGE
2097,12250.0,15.05,36.0,23.8,7416.67,13.0,19136.0,1.0,8.0,662.0,debt_consolidation,GA,MORTGAGE
2098,21000.0,11.14,60.0,16.18,7083.33,8.0,22298.0,1.0,9.0,707.0,debt_consolidation,NY,MORTGAGE
2099,9000.0,14.33,36.0,15.36,7083.33,19.0,11077.0,1.0,2.0,687.0,credit_card,CO,MORTGAGE
2100,5000.0,11.14,36.0,18.3,4665.83,21.0,4677.0,0.0,4.0,692.0,credit_card,OH,RENT
2101,35000.0,8.9,36.0,17.9,8750.0,8.0,31600.0,3.0,1.0,777.0,debt_consolidation,LA,OWN
2102,20000.0,21.98,60.0,25.48,6416.67,15.0,14115.0,0.0,10.0,672.0,credit_card,NY,OTHER
2103,12000.0,7.9,36.0,12.78,10000.0,9.0,23474.0,0.0,1.0,707.0,debt_consolidation,VA,RENT
2104,10000.0,13.49,36.0,22.08,6000.0,8.0,11088.0,0.0,3.0,682.0,credit_card,NY,RENT
2105,10750.0,13.11,36.0,14.02,4416.67,6.0,11525.0,0.0,10.0,687.0,debt_consolidation,MI,MORTGAGE
2106,4000.0,14.83,36.0,22.09,5600.0,8.0,7900.0,1.0,5.0,682.0,moving,CA,RENT
2107,10450.0,13.11,36.0,21.33,2658.83,10.0,13371.0,1.0,10.0,707.0,debt_consolidation,TX,RENT
2108,3000.0,8.9,36.0,16.8,4166.67,4.0,8082.0,0.0,3.0,727.0,home_improvement,NY,MORTGAGE
2109,11000.0,12.12,36.0,5.83,4583.33,11.0,12361.0,0.0,10.0,697.0,debt_consolidation,CA,MORTGAGE
2110,7500.0,13.11,36.0,8.04,2796.8,4.0,4788.0,0.0,7.0,692.0,debt_consolidation,NJ,RENT
2111,7350.0,11.12,36.0,20.15,4000.0,17.0,33178.0,0.0,4.0,712.0,debt_consolidation,OR,MORTGAGE
2112,10000.0,10.74,36.0,10.42,5000.0,6.0,5510.0,2.0,3.0,722.0,debt_consolidation,NY,RENT
2113,8000.0,17.27,36.0,12.2,1750.0,9.0,5828.0,0.0,4.0,667.0,other,MI,RENT
2114,33600.0,23.83,60.0,19.11,7666.67,18.0,12337.0,0.0,10.0,662.0,debt_consolidation,UT,RENT
2115,12000.0,15.27,60.0,16.85,4333.33,15.0,17997.0,1.0,1.0,702.0,credit_card,VA,RENT
2116,5000.0,17.49,60.0,16.71,2400.0,6.0,2023.0,1.0,3.0,672.0,car,PA,RENT
2117,10000.0,11.14,36.0,11.64,12083.33,14.0,38378.0,1.0,2.0,717.0,credit_card,VA,MORTGAGE
2118,2075.0,10.16,36.0,22.0,2250.0,5.0,7195.0,0.0,2.0,702.0,debt_consolidation,SC,RENT
2119,16000.0,16.82,36.0,20.3,6250.0,18.0,30772.0,5.0,1.0,667.0,credit_card,TX,MORTGAGE
2120,6000.0,12.12,36.0,30.82,4166.67,8.0,13250.0,1.0,5.0,697.0,credit_card,CT,MORTGAGE
2121,8600.0,13.99,36.0,9.09,4500.0,6.0,11183.0,0.0,5.0,682.0,credit_card,CA,RENT
2122,16800.0,7.9,60.0,3.34,10666.67,7.0,4757.0,0.0,10.0,817.0,debt_consolidation,FL,MORTGAGE
2123,7200.0,7.51,36.0,4.43,3000.0,6.0,75.0,1.0,6.0,757.0,medical,NJ,RENT
2124,9000.0,13.11,36.0,24.88,5000.0,12.0,4621.0,3.0,6.0,702.0,wedding,CA,MORTGAGE
2125,10000.0,12.87,36.0,21.28,8333.33,24.0,9470.0,1.0,1.0,717.0,debt_consolidation,GA,MORTGAGE
2126,11350.0,14.09,36.0,27.41,2783.33,14.0,11031.0,0.0,1.0,677.0,debt_consolidation,AZ,RENT
2127,6000.0,17.27,60.0,11.2,8750.0,5.0,10980.0,2.0,6.0,687.0,home_improvement,TX,MORTGAGE
2128,4000.0,12.12,36.0,18.44,2250.0,7.0,1955.0,0.0,1.0,682.0,small_business,AL,RENT
2129,6400.0,10.74,36.0,19.23,3833.33,13.0,10451.0,0.0,1.0,692.0,debt_consolidation,DC,RENT
2130,3000.0,18.25,36.0,23.18,4820.0,23.0,7949.0,3.0,7.0,662.0,debt_consolidation,AL,MORTGAGE
2131,1125.0,5.79,36.0,17.68,3083.33,8.0,3935.0,0.0,6.0,752.0,credit_card,FL,OWN
2132,28000.0,13.11,60.0,0.0,4806.0,6.0,0.0,1.0,4.0,797.0,small_business,CO,RENT
2133,6000.0,8.9,36.0,24.57,6666.67,22.0,6462.0,0.0,2.0,687.0,credit_card,CA,RENT
2134,5000.0,6.03,36.0,6.11,5416.67,13.0,4956.0,0.0,8.0,797.0,other,TX,MORTGAGE
2135,20000.0,20.3,60.0,20.91,4916.67,16.0,32137.0,2.0,10.0,667.0,debt_consolidation,AK,OWN
2136,9200.0,7.49,36.0,21.52,2416.67,10.0,21323.0,1.0,10.0,732.0,credit_card,PA,RENT
2137,35000.0,13.11,60.0,12.02,20833.33,13.0,40765.0,0.0,5.0,742.0,other,CA,MORTGAGE
2138,18000.0,20.49,60.0,29.25,3750.0,18.0,8165.0,0.0,6.0,677.0,debt_consolidation,CA,RENT
2139,8250.0,7.49,36.0,24.19,2100.0,7.0,9469.0,0.0,1.0,722.0,credit_card,CO,RENT
2140,1200.0,7.49,36.0,17.88,1666.67,10.0,9154.0,0.0,10.0,712.0,other,AL,OWN
2141,10000.0,9.63,36.0,17.96,7500.0,8.0,52045.0,0.0,10.0,707.0,credit_card,NY,RENT
2142,35000.0,17.27,60.0,15.3,9000.0,8.0,41226.0,1.0,10.0,702.0,debt_consolidation,MA,MORTGAGE
2143,18000.0,15.31,36.0,15.56,6666.67,10.0,21174.0,0.0,10.0,692.0,debt_consolidation,NM,MORTGAGE
2144,20000.0,18.39,60.0,15.61,7000.0,6.0,20642.0,2.0,10.0,707.0,debt_consolidation,MD,MORTGAGE
2145,5500.0,11.14,36.0,32.16,1666.67,7.0,8826.0,0.0,3.0,692.0,credit_card,PA,OWN
2146,35000.0,22.47,60.0,18.95,9583.33,9.0,14184.0,1.0,5.0,662.0,debt_consolidation,FL,OWN
2147,35000.0,21.98,60.0,14.68,9166.67,12.0,37424.0,0.0,3.0,697.0,credit_card,NY,RENT
2148,20950.0,21.49,60.0,27.56,4500.0,15.0,24210.0,1.0,6.0,677.0,debt_consolidation,NY,MORTGAGE
2149,1500.0,9.63,36.0,16.98,7725.0,14.0,30626.0,0.0,6.0,697.0,other,AZ,MORTGAGE
2150,12000.0,19.99,36.0,15.16,4458.33,8.0,13935.0,1.0,4.0,662.0,debt_consolidation,KY,RENT
2151,10000.0,14.33,36.0,13.0,3625.0,10.0,8464.0,2.0,1.0,692.0,debt_consolidation,CA,MORTGAGE
2152,9750.0,18.49,36.0,11.59,2666.67,7.0,8172.0,0.0,3.0,662.0,debt_consolidation,TX,OWN
2153,5600.0,7.49,36.0,24.74,2583.0,6.0,2454.0,1.0,2.0,742.0,debt_consolidation,WA,RENT
2154,11200.0,13.11,60.0,11.73,3333.33,8.0,8747.0,0.0,10.0,722.0,debt_consolidation,CA,MORTGAGE
2155,4000.0,13.43,36.0,7.6,1750.0,7.0,7178.0,3.0,1.0,672.0,small_business,PA,RENT
2156,7000.0,8.9,36.0,15.79,4700.0,12.0,7012.0,0.0,1.0,702.0,small_business,PA,MORTGAGE
2157,18000.0,6.03,36.0,10.75,7916.67,13.0,14007.0,2.0,7.0,737.0,debt_consolidation,CA,MORTGAGE
2158,5000.0,12.61,36.0,13.4,2000.0,9.0,1753.0,0.0,2.0,697.0,debt_consolidation,CA,RENT
2159,10000.0,9.25,36.0,5.6,4000.0,7.0,8528.0,0.0,1.0,707.0,small_business,VA,RENT
2160,9800.0,19.69,60.0,14.89,5340.25,8.0,5350.0,1.0,2.0,667.0,debt_consolidation,RI,MORTGAGE
2161,20000.0,12.12,36.0,19.82,6750.0,14.0,21637.0,0.0,5.0,687.0,credit_card,UT,MORTGAGE
2162,5100.0,18.29,36.0,25.67,3000.0,14.0,5004.0,6.0,1.0,642.0,debt_consolidation,NJ,RENT
2163,8875.0,11.14,36.0,31.7,2160.0,19.0,17422.0,0.0,10.0,702.0,debt_consolidation,TX,RENT
2164,4400.0,5.99,36.0,17.93,4000.0,6.0,9945.0,1.0,5.0,767.0,major_purchase,PA,OWN
2165,35000.0,11.71,60.0,8.07,7500.0,6.0,5660.0,0.0,3.0,747.0,small_business,CA,MORTGAGE
2166,3000.0,18.49,36.0,16.07,2916.67,9.0,6403.0,0.0,1.0,662.0,credit_card,NJ,OWN
2167,4800.0,12.42,36.0,5.31,3500.0,8.0,5093.0,0.0,5.0,692.0,moving,NY,RENT
2168,5375.0,11.71,36.0,28.75,2166.67,5.0,15475.0,1.0,8.0,722.0,debt_consolidation,KY,MORTGAGE
2169,14000.0,11.99,60.0,19.52,6333.33,12.0,32213.0,0.0,1.0,707.0,debt_consolidation,TX,MORTGAGE
2170,19800.0,13.23,36.0,20.09,6666.67,8.0,31220.0,0.0,1.0,732.0,credit_card,MO,MORTGAGE
2171,13025.0,13.11,36.0,7.75,4333.33,6.0,13029.0,0.0,10.0,677.0,credit_card,UT,MORTGAGE
